BOROUGH,BLOCK,LOT,POSTCODE,LATITUDE,LONGITUDE
Manhattan,1414,29,10022,40.761693,-73.964996
Manhattan,1414,29,10022,40.761693,-73.964996
Manhattan,1414,29,10022,40.761693,-73.964996
Manhattan,1414,29,10022,40.761693,-73.964996
Manhattan,1414,29,10022,40.761693,-73.964996
Manhattan,859,52,10016,40.745062,-73.984381
Manhattan,859,52,10016,40.745062,-73.984381
Manhattan,859,52,10016,40.745062,-73.984381
Manhattan,859,52,10016,40.745062,-73.984381
Manhattan,859,52,10016,40.745062,-73.984381
Manhattan,1142,39,10023,40.77704,-73.980022
Manhattan,1142,39,10023,40.77704,-73.980022
Manhattan,1142,39,10023,40.77704,-73.980022
Manhattan,1142,39,10023,40.77704,-73.980022
Manhattan,1142,39,10023,40.77704,-73.980022
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,1222,54,10025,40.79088,-73.970795
Manhattan,886,31,10016,40.743788,-73.981314
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,823,17,10010,40.740803,-73.991776
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,564,45,10003,40.733233,-73.98994
Manhattan,1904,1,10026,40.804635,-73.949857
Manhattan,864,28,10016,40.747559,-73.982449
Manhattan,864,28,10016,40.747559,-73.982449
Manhattan,864,28,10016,40.747559,-73.982449
Manhattan,864,28,10016,40.747559,-73.982449
Manhattan,864,28,10016,40.747559,-73.982449
Manhattan,864,28,10016,40.747559,-73.982449
Manhattan,864,28,10016,40.747559,-73.982449
Manhattan,864,28,10016,40.747559,-73.982449
Manhattan,864,28,10016,40.747559,-73.982449
Manhattan,864,28,10016,40.747559,-73.982449
Manhattan,107,28,10038,40.70822,-74.000772
Manhattan,107,28,10038,40.70822,-74.000772
Manhattan,107,28,10038,40.70822,-74.000772
Manhattan,107,28,10038,40.70822,-74.000772
Manhattan,107,28,10038,40.70822,-74.000772
Manhattan,107,28,10038,40.70822,-74.000772
Manhattan,107,28,10038,40.70822,-74.000772
Manhattan,107,28,10038,40.70822,-74.000772
Manhattan,107,28,10038,40.70822,-74.000772
Manhattan,107,28,10038,40.70822,-74.000772
Manhattan,107,28,10038,40.70822,-74.000772
Manhattan,107,28,10038,40.70822,-74.000772
Manhattan,107,28,10038,40.70822,-74.000772
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,464,40,10003,40.72869,-73.987617
Manhattan,143,13,10013,40.717412,-74.010176
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,2014,29,10039,40.820542,-73.936166
Manhattan,535,1,10012,40.729341,-73.996157
Manhattan,535,1,10012,40.729341,-73.996157
Manhattan,535,1,10012,40.729341,-73.996157
Manhattan,535,1,10012,40.729341,-73.996157
Manhattan,535,1,10012,40.729341,-73.996157
Manhattan,535,1,10012,40.729341,-73.996157
Manhattan,535,1,10012,40.729341,-73.996157
Manhattan,535,1,10012,40.729341,-73.996157
Manhattan,535,1,10012,40.729341,-73.996157
Manhattan,535,1,10012,40.729341,-73.996157
Manhattan,535,1,10012,40.729341,-73.996157
Manhattan,535,1,10012,40.729341,-73.996157
Manhattan,535,1,10012,40.729341,-73.996157
Manhattan,576,55,10011,40.735157,-73.995706
Manhattan,576,55,10011,40.735157,-73.995706
Manhattan,576,55,10011,40.735157,-73.995706
Manhattan,1276,1,10017,40.753013,-73.981213
Manhattan,1276,1,10017,40.753013,-73.981213
Manhattan,1276,1,10017,40.753013,-73.981213
Manhattan,1276,1,10017,40.753013,-73.981213
Manhattan,846,24,10003,40.737309,-73.990264
Manhattan,846,24,10003,40.737309,-73.990264
Manhattan,846,24,10003,40.737309,-73.990264
Manhattan,219,3,10013,40.72202,-74.008644
Manhattan,219,3,10013,40.72202,-74.008644
Manhattan,219,3,10013,40.72202,-74.008644
Manhattan,219,3,10013,40.72202,-74.008644
Manhattan,219,3,10013,40.72202,-74.008644
Manhattan,219,3,10013,40.72202,-74.008644
Manhattan,219,3,10013,40.72202,-74.008644
Manhattan,219,3,10013,40.72202,-74.008644
Manhattan,219,3,10013,40.72202,-74.008644
Manhattan,219,3,10013,40.72202,-74.008644
Manhattan,219,3,10013,40.72202,-74.008644
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,1137,7501,10023,40.774505,-73.984619
Manhattan,2023,14,10030,40.817131,-73.943994
Manhattan,1638,28,10029,40.794509,-73.943685
Manhattan,1638,28,10029,40.794509,-73.943685
Manhattan,1638,28,10029,40.794509,-73.943685
Manhattan,1638,28,10029,40.794509,-73.943685
Manhattan,1638,28,10029,40.794509,-73.943685
Manhattan,1638,28,10029,40.794509,-73.943685
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1137,10,10023,40.773588,-73.982226
Manhattan,1903,3,10026,40.804775,-73.951377
Manhattan,1903,3,10026,40.804775,-73.951377
Manhattan,1903,3,10026,40.804775,-73.951377
Manhattan,1903,3,10026,40.804775,-73.951377
Manhattan,1903,3,10026,40.804775,-73.951377
Manhattan,1903,3,10026,40.804775,-73.951377
Manhattan,1903,3,10026,40.804775,-73.951377
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,1715,22,10029,40.794613,-73.932092
Manhattan,765,63,10011,40.740361,-73.999874
Manhattan,765,63,10011,40.740361,-73.999874
Manhattan,765,63,10011,40.740361,-73.999874
Manhattan,765,63,10011,40.740361,-73.999874
Manhattan,1715,7,10029,40.79494,-73.932868
Manhattan,1715,7,10029,40.79494,-73.932868
Manhattan,1715,7,10029,40.79494,-73.932868
Manhattan,1715,7,10029,40.79494,-73.932868
Manhattan,1715,7,10029,40.79494,-73.932868
Manhattan,1715,7,10029,40.79494,-73.932868
Manhattan,1715,7,10029,40.79494,-73.932868
Manhattan,1715,7,10029,40.79494,-73.932868
Manhattan,1715,7,10029,40.79494,-73.932868
Manhattan,2009,23,10030,40.817791,-73.939731
Manhattan,2009,23,10030,40.817791,-73.939731
Manhattan,2009,23,10030,40.817791,-73.939731
Manhattan,2009,23,10030,40.817791,-73.939731
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,838,30,10018,40.750151,-73.984614
Manhattan,1529,32,10028,40.777129,-73.954073
Manhattan,1529,32,10028,40.777129,-73.954073
Manhattan,897,16,10003,40.733652,-73.985051
Manhattan,897,16,10003,40.733652,-73.985051
Manhattan,897,16,10003,40.733652,-73.985051
Manhattan,897,16,10003,40.733652,-73.985051
Manhattan,897,16,10003,40.733652,-73.985051
Manhattan,897,16,10003,40.733652,-73.985051
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,800,7504,10010,40.743687,-73.992248
Manhattan,601,13,10014,40.730466,-74.009478
Manhattan,601,13,10014,40.730466,-74.009478
Manhattan,601,13,10014,40.730466,-74.009478
Manhattan,601,13,10014,40.730466,-74.009478
Manhattan,601,13,10014,40.730466,-74.009478
Manhattan,601,13,10014,40.730466,-74.009478
Manhattan,601,13,10014,40.730466,-74.009478
Manhattan,601,13,10014,40.730466,-74.009478
Manhattan,939,17,10016,40.743671,-73.975334
Manhattan,939,17,10016,40.743671,-73.975334
Manhattan,939,17,10016,40.743671,-73.975334
Manhattan,16,35,10006,40.70706,-74.016519
Manhattan,16,35,10006,40.70706,-74.016519
Manhattan,16,35,10006,40.70706,-74.016519
Manhattan,16,35,10006,40.70706,-74.016519
Manhattan,16,35,10006,40.70706,-74.016519
Manhattan,16,35,10006,40.70706,-74.016519
Manhattan,16,35,10006,40.70706,-74.016519
Manhattan,373,38,10009,40.720797,-73.978153
Manhattan,373,38,10009,40.720797,-73.978153
Manhattan,373,38,10009,40.720797,-73.978153
Manhattan,373,38,10009,40.720797,-73.978153
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,793,38,10011,40.740034,-73.99545
Manhattan,189,7508,10013,40.719879,-74.007929
Manhattan,189,7508,10013,40.719879,-74.007929
Manhattan,189,7508,10013,40.719879,-74.007929
Manhattan,189,7508,10013,40.719879,-74.007929
Manhattan,189,7508,10013,40.719879,-74.007929
Manhattan,189,7508,10013,40.719879,-74.007929
Manhattan,189,7508,10013,40.719879,-74.007929
Manhattan,189,7508,10013,40.719879,-74.007929
Manhattan,189,7508,10013,40.719879,-74.007929
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,848,15,10003,40.738835,-73.989867
Manhattan,804,54,10001,40.747072,-73.991068
Manhattan,804,54,10001,40.747072,-73.991068
Manhattan,804,54,10001,40.747072,-73.991068
Manhattan,804,54,10001,40.747072,-73.991068
Manhattan,804,54,10001,40.747072,-73.991068
Manhattan,447,33,10003,40.726,-73.98646
Manhattan,447,33,10003,40.726,-73.98646
Manhattan,447,33,10003,40.726,-73.98646
Manhattan,447,33,10003,40.726,-73.98646
Manhattan,447,33,10003,40.726,-73.98646
Manhattan,447,33,10003,40.726,-73.98646
Manhattan,447,33,10003,40.726,-73.98646
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,887,30,10016,40.744405,-73.980862
Manhattan,508,35,10012,40.723533,-73.993834
Manhattan,508,35,10012,40.723533,-73.993834
Manhattan,508,35,10012,40.723533,-73.993834
Manhattan,508,35,10012,40.723533,-73.993834
Manhattan,508,35,10012,40.723533,-73.993834
Manhattan,508,35,10012,40.723533,-73.993834
Manhattan,508,35,10012,40.723533,-73.993834
Manhattan,401,56,10009,40.724624,-73.983819
Manhattan,401,56,10009,40.724624,-73.983819
Manhattan,401,56,10009,40.724624,-73.983819
Manhattan,401,56,10009,40.724624,-73.983819
Manhattan,1417,15,10021,40.763082,-73.96436
Manhattan,1417,15,10021,40.763082,-73.96436
Manhattan,1417,15,10021,40.763082,-73.96436
Manhattan,415,10,10002,40.720211,-73.990902
Manhattan,415,10,10002,40.720211,-73.990902
Manhattan,415,10,10002,40.720211,-73.990902
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,457,228,10003,40.724422,-73.99115
Manhattan,1089,1,10036,40.761389,-73.999682
Manhattan,1089,1,10036,40.761389,-73.999682
Manhattan,1089,1,10036,40.761389,-73.999682
Manhattan,1089,1,10036,40.761389,-73.999682
Manhattan,1089,1,10036,40.761389,-73.999682
Manhattan,1089,1,10036,40.761389,-73.999682
Manhattan,1089,1,10036,40.761389,-73.999682
Manhattan,1089,1,10036,40.761389,-73.999682
Manhattan,1089,1,10036,40.761389,-73.999682
Manhattan,1089,1,10036,40.761389,-73.999682
Manhattan,1089,1,10036,40.761389,-73.999682
Manhattan,1289,3,10022,40.760634,-73.97566
Manhattan,1289,3,10022,40.760634,-73.97566
Manhattan,1289,3,10022,40.760634,-73.97566
Manhattan,584,35,10014,40.731191,-74.004745
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,928,33,10010,40.737368,-73.979782
Manhattan,1273,60,10019,40.764361,-73.975189
Manhattan,1273,60,10019,40.764361,-73.975189
Manhattan,1273,60,10019,40.764361,-73.975189
Manhattan,1273,60,10019,40.764361,-73.975189
Manhattan,385,18,10009,40.722371,-73.982268
Manhattan,1610,1,10029,40.793072,-73.951992
Manhattan,1610,1,10029,40.793072,-73.951992
Manhattan,1610,1,10029,40.793072,-73.951992
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,1308,7502,10022,40.759541,-73.972245
Manhattan,694,39,10011,40.747717,-74.004259
Manhattan,694,39,10011,40.747717,-74.004259
Manhattan,694,39,10011,40.747717,-74.004259
Manhattan,694,39,10011,40.747717,-74.004259
Manhattan,694,39,10011,40.747717,-74.004259
Manhattan,694,39,10011,40.747717,-74.004259
Manhattan,694,39,10011,40.747717,-74.004259
Manhattan,694,39,10011,40.747717,-74.004259
Manhattan,694,39,10011,40.747717,-74.004259
Manhattan,694,39,10011,40.747717,-74.004259
Manhattan,694,39,10011,40.747717,-74.004259
Manhattan,694,39,10011,40.747717,-74.004259
Manhattan,482,7501,10012,40.72128,-73.998001
Manhattan,482,7501,10012,40.72128,-73.998001
Manhattan,482,7501,10012,40.72128,-73.998001
Manhattan,482,7501,10012,40.72128,-73.998001
Manhattan,482,7501,10012,40.72128,-73.998001
Manhattan,482,7501,10012,40.72128,-73.998001
Manhattan,482,7501,10012,40.72128,-73.998001
Manhattan,482,7501,10012,40.72128,-73.998001
Manhattan,482,7501,10012,40.72128,-73.998001
Manhattan,482,7501,10012,40.72128,-73.998001
Manhattan,1095,35,10036,40.764317,-73.995784
Manhattan,482,7501,10012,40.72128,-73.998001
Manhattan,482,7501,10012,40.72128,-73.998001
Manhattan,412,26,10002,40.721973,-73.987409
Manhattan,412,26,10002,40.721973,-73.987409
Manhattan,412,26,10002,40.721973,-73.987409
Manhattan,412,26,10002,40.721973,-73.987409
Manhattan,412,26,10002,40.721973,-73.987409
Manhattan,412,26,10002,40.721973,-73.987409
Manhattan,412,26,10002,40.721973,-73.987409
Manhattan,1212,7501,10024,40.783432,-73.974958
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,1378,30,10021,40.765919,-73.969149
Manhattan,78,42,10038,40.710015,-74.007932
Manhattan,848,73,10003,40.739581,-73.991004
Manhattan,848,73,10003,40.739581,-73.991004
Manhattan,848,73,10003,40.739581,-73.991004
Manhattan,848,73,10003,40.739581,-73.991004
Manhattan,1212,7501,10024,40.783432,-73.974958
Manhattan,1070,7501,10036,40.759668,-73.995593
Manhattan,1070,7501,10036,40.759668,-73.995593
Manhattan,1070,7501,10036,40.759668,-73.995593
Manhattan,1070,7501,10036,40.759668,-73.995593
Manhattan,1070,7501,10036,40.759668,-73.995593
Manhattan,1070,7501,10036,40.759668,-73.995593
Manhattan,1070,7501,10036,40.759668,-73.995593
Manhattan,1070,7501,10036,40.759668,-73.995593
Manhattan,1070,7501,10036,40.759668,-73.995593
Manhattan,1070,7501,10036,40.759668,-73.995593
Manhattan,1070,7501,10036,40.759668,-73.995593
Manhattan,1070,7501,10036,40.759668,-73.995593
Manhattan,1070,7501,10036,40.759668,-73.995593
Manhattan,850,7506,10010,40.739466,-73.988615
Manhattan,1212,7501,10024,40.783432,-73.974958
Manhattan,888,1,10016,40.746069,-73.982071
Manhattan,1311,58,10022,40.761069,-73.969487
Manhattan,1311,58,10022,40.761069,-73.969487
Manhattan,1311,58,10022,40.761069,-73.969487
Manhattan,1311,58,10022,40.761069,-73.969487
Manhattan,1311,58,10022,40.761069,-73.969487
Manhattan,1311,58,10022,40.761069,-73.969487
Manhattan,1311,58,10022,40.761069,-73.969487
Manhattan,1311,58,10022,40.761069,-73.969487
Manhattan,1311,58,10022,40.761069,-73.969487
Manhattan,1311,58,10022,40.761069,-73.969487
Manhattan,507,36,10012,40.72305,-73.993015
Manhattan,507,36,10012,40.72305,-73.993015
Manhattan,507,36,10012,40.72305,-73.993015
Manhattan,507,36,10012,40.72305,-73.993015
Manhattan,507,36,10012,40.72305,-73.993015
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
Manhattan,908,56,10016,40.74168,-73.981058
